dataset_name	hyperparameter_setting	n_hidden_layer	n_feature	n_hidden_module	n_hidden_neuron	n_training	n_testing	training_total_loss	training_root_loss	training_auxiliary_loss	training_auc	training_auc_ci	training_bac	training_bac_ci	training_f1	training_f1_ci	testing_total_loss	testing_root_loss	testing_auxiliary_loss	testing_auc	testing_auc_ci	testing_bac	testing_bac_ci	testing_f1	testing_f1_ci
combined_tox21-pr-bla-antagonist-p1_200	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	200	242,106,46,20,14,10,6,1,1,1	1366,835,458,239,167,128,78,11,17,20	922	231	2.9573	0.46203	4.99053	0.68293	0.03379	0.56552	0.01856	0.23894	0.05681	3.20656	0.57418	5.26476	0.63115	0.07039	0.49898	0.02388	0.06897	0.06061
combined_tox21-pr-bla-antagonist-p1_300	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	300	57,16,5,1,1,1	390,154,57,19,20,20	922	231	1.91859	0.46143	2.91431	0.63225	0.02724	0.58238	0.02116	0.28936	0.0585	2.12819	0.54792	3.16055	0.49425	0.05936	0.50717	0.02312	0.07273	0.06452
combined_tox21-pr-bla-antagonist-p1_300	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	300	69,23,11,3,7,7,5,1,1,1	457,203,119,39,73,76,58,12,18,20	922	231	2.9704	0.47212	4.99655	0.62205	0.02945	0.56305	0.01834	0.22727	0.05653	3.17947	0.56876	5.22142	0.53717	0.05902	0.50717	0.02254	0.07273	0.06452
combined_tox21-pr-bla-antagonist-p1_300	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	300	70,33,12,8,2,1	332,240,117,92,30,20	922	231	1.96982	0.47352	2.9926	0.65807	0.03165	0.58074	0.02123	0.2915	0.05673	1.96547	0.47175	2.98744	0.66428	0.06284	0.60587	0.04913	0.35821	0.11648
combined_tox21-pr-bla-antagonist-p1_300	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	300	104,49,23,12,4,2,1	533,364,226,141,48,33,20	922	231	2.1892	0.44684	3.48472	0.66467	0.02792	0.61541	0.02359	0.37795	0.05927	2.34262	0.5278	3.62964	0.52425	0.0598	0.54611	0.03872	0.2	0.11667
combined_tox21-pr-bla-antagonist-p1_300	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	300	126,39,16,4,8,8,5,1,1,1	820,347,173,57,91,95,58,12,18,20	922	231	3.0014	0.48165	5.03949	0.62352	0.03101	0.54331	0.01671	0.17273	0.05274	3.12441	0.53554	5.17775	0.52681	0.06326	0.49898	0.02382	0.06897	0.06061
combined_tox21-pr-bla-antagonist-p1_300	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	300	127,49,17,9,3,2	699,387,171,110,49,39	922	231	1.95441	0.45894	2.99094	0.66232	0.03257	0.58238	0.02075	0.28936	0.05755	2.007	0.48391	3.04618	0.62181	0.07378	0.54884	0.03788	0.20339	0.11552
combined_tox21-pr-bla-antagonist-p1_300	rt_23_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	300	160,64,28,13,5,3,1	883,496,278,158,66,51,20	922	231	2.19523	0.4499	3.49066	0.66051	0.03242	0.60691	0.02293	0.35714	0.05671	2.31712	0.51704	3.60015	0.53916	0.06621	0.54884	0.0383	0.20339	0.11667
combined_tox21-pr-bla-antagonist-p1_300	rt_24_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	300	139,56,23,11,9,8,5,1,1,1	786,441,236,129,102,96,58,12,18,20	922	231	2.93786	0.44954	4.97662	0.6791	0.03276	0.58896	0.02067	0.30638	0.05786	3.16368	0.54095	5.24546	0.62466	0.06667	0.50939	0.02861	0.10169	0.08571
combined_tox21-pr-bla-antagonist-p1_300	rt_25_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	300	168,70,33,15,11,9,6,1,1,1	950,552,329,180,120,109,78,11,17,20	922	231	2.96211	0.4468	5.03062	0.6775	0.02938	0.62364	0.02386	0.3985	0.05523	3.09569	0.51086	5.16965	0.56592	0.06364	0.56421	0.04502	0.25397	0.11888
combined_tox21-pr-bla-antagonist-p1_300	rt_26_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	300	173,82,35,20,6,3,1	848,599,339,228,76,52,20	922	231	2.14597	0.42234	3.44726	0.73559	0.03149	0.64022	0.02444	0.43678	0.05681	2.28602	0.49574	3.58055	0.6357	0.06768	0.56148	0.04384	0.25	0.11618
combined_tox21-pr-bla-antagonist-p1_300	rt_31_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	300	196,72,28,12,10,9,5,1,1,1	1149,585,290,147,120,115,58,12,18,20	922	231	2.93572	0.45257	4.9663	0.65772	0.03432	0.57141	0.0185	0.25551	0.05536	3.23715	0.57708	5.32015	0.6069	0.07253	0.50717	0.02288	0.07273	0.06452
combined_tox21-pr-bla-antagonist-p1_300	rt_32_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	300	224,85,38,16,12,10,6,1,1,1	1300,684,381,197,138,127,78,11,17,20	922	231	2.92332	0.43379	4.97907	0.69947	0.02986	0.62377	0.02507	0.39847	0.05983	3.18409	0.55459	5.25901	0.58607	0.06409	0.54559	0.04107	0.21538	0.10256
combined_tox21-pr-bla-antagonist-p1_300	rt_33_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	300	229,97,40,21,7,4,1	1198,731,391,245,94,70,20	922	231	2.15254	0.42221	3.46066	0.72375	0.03118	0.6272	0.02444	0.40625	0.05787	2.32522	0.51996	3.61052	0.63747	0.07175	0.56694	0.04392	0.25806	0.11932
combined_tox21-pr-bla-antagonist-p1_300	rt_34_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	300	237,103,45,23,13,10,6,1,1,1	1265,787,442,267,148,128,78,11,17,20	922	231	2.93974	0.44058	4.99833	0.72092	0.03176	0.61719	0.02418	0.38314	0.05713	3.16966	0.54234	5.25464	0.60508	0.07345	0.56148	0.04387	0.25	0.11586
combined_tox21-pr-bla-antagonist-p1_300	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	300	293,118,50,24,14,11,6,1,1,1	1615,919,494,284,166,146,78,11,17,20	922	231	2.90386	0.42268	4.96234	0.7134	0.03216	0.63803	0.02535	0.43123	0.05763	3.22171	0.57169	5.30005	0.60559	0.07485	0.55601	0.04343	0.24242	0.11191
combined_tox21-pr-bla-antagonist-p1_400	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	400	61,16,5,1,1,1	418,154,57,19,20,20	922	231	1.90287	0.45435	2.89704	0.65836	0.03139	0.61103	0.02371	0.37037	0.05484	2.06607	0.51935	3.09345	0.56609	0.0622	0.53791	0.03899	0.19048	0.1062
combined_tox21-pr-bla-antagonist-p1_400	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	73,23,11,3,7,7,5,1,1,1	482,203,119,39,73,76,58,12,18,20	922	231	2.93022	0.45867	4.9431	0.63258	0.02964	0.58183	0.02	0.28571	0.05715	3.22212	0.58633	5.27157	0.52863	0.05602	0.49624	0.0242	0.0678	0.05882
combined_tox21-pr-bla-antagonist-p1_400	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	400	79,34,12,8,2,1	368,246,117,92,30,20	922	231	1.98063	0.47672	3.00782	0.63984	0.03259	0.57361	0.02121	0.2716	0.0564	1.96709	0.46976	2.99466	0.61737	0.0782	0.60092	0.04686	0.34375	0.11411
combined_tox21-pr-bla-antagonist-p1_400	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	400	119,52,25,13,4,2,1	609,391,245,152,48,33,20	922	231	2.17206	0.43878	3.46656	0.67454	0.02909	0.62075	0.02415	0.39044	0.06025	2.31946	0.51862	3.60167	0.5888	0.05535	0.54884	0.0383	0.20339	0.11296
combined_tox21-pr-bla-antagonist-p1_400	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	134,39,16,4,8,8,5,1,1,1	872,347,173,57,91,95,58,12,18,20	922	231	2.92289	0.43944	4.9669	0.68543	0.03146	0.58183	0.01974	0.28571	0.05623	3.17336	0.55638	5.23396	0.56318	0.06712	0.51486	0.02889	0.10526	0.08824
combined_tox21-pr-bla-antagonist-p1_400	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	400	140,50,17,9,3,2	762,393,171,110,49,39	922	231	1.93568	0.44704	2.97729	0.68277	0.03425	0.59444	0.02166	0.32669	0.05559	2.00036	0.48668	3.02737	0.6077	0.07754	0.56199	0.04094	0.23729	0.11429
combined_tox21-pr-bla-antagonist-p1_400	rt_23_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	400	179,67,30,14,5,3,1	986,523,297,169,66,51,20	922	231	2.14501	0.42378	3.44246	0.71164	0.0323	0.62322	0.02339	0.39689	0.0568	2.33145	0.52518	3.61254	0.61612	0.06433	0.55652	0.04152	0.22951	0.11111
combined_tox21-pr-bla-antagonist-p1_400	rt_24_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	152,57,23,11,9,8,5,1,1,1	847,447,236,129,102,96,58,12,18,20	922	231	2.93271	0.45021	4.96499	0.68409	0.03172	0.58183	0.01998	0.28571	0.05735	3.18981	0.55069	5.27823	0.62084	0.074	0.51212	0.02815	0.10345	0.08824
combined_tox21-pr-bla-antagonist-p1_400	rt_25_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	187,73,35,16,11,9,6,1,1,1	1050,579,348,191,120,109,78,11,17,20	922	231	2.91296	0.43599	4.95395	0.69074	0.03088	0.63117	0.02457	0.41569	0.05911	3.37744	0.68327	5.38833	0.57036	0.06649	0.54337	0.03685	0.19672	0.09872
combined_tox21-pr-bla-antagonist-p1_400	rt_26_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	400	197,86,37,21,6,3,1	960,632,358,239,76,52,20	922	231	2.15917	0.43184	3.45467	0.72193	0.03162	0.61212	0.02393	0.37008	0.05853	2.27756	0.49315	3.56881	0.63934	0.07016	0.54115	0.03463	0.17544	0.10303
combined_tox21-pr-bla-antagonist-p1_400	rt_31_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	213,73,28,12,10,9,5,1,1,1	1237,591,290,147,120,115,58,12,18,20	922	231	2.93475	0.44051	4.98848	0.70369	0.03222	0.5721	0.01896	0.25664	0.05683	3.16317	0.55431	5.21771	0.56199	0.07955	0.51486	0.02883	0.10526	0.08824
combined_tox21-pr-bla-antagonist-p1_400	rt_32_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	247,88,40,17,12,10,6,1,1,1	1427,711,400,208,138,127,78,11,17,20	922	231	2.87654	0.40603	4.94103	0.7353	0.03266	0.64543	0.02397	0.44867	0.0545	3.34517	0.64563	5.39909	0.57628	0.07288	0.53791	0.03752	0.19048	0.1062
combined_tox21-pr-bla-antagonist-p1_400	rt_33_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	400	257,101,42,22,7,4,1	1337,764,410,256,94,70,20	922	231	2.12419	0.40685	3.43467	0.7496	0.03073	0.63446	0.02365	0.42353	0.05645	2.30054	0.50544	3.59019	0.62995	0.07421	0.56967	0.04341	0.2623	0.1173
combined_tox21-pr-bla-antagonist-p1_400	rt_34_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	265,107,47,24,13,10,6,1,1,1	1401,820,461,278,148,128,78,11,17,20	922	231	2.86953	0.40767	4.92371	0.75022	0.02995	0.63761	0.02407	0.43077	0.05646	3.9933	1.04282	5.90096	0.63593	0.07241	0.54611	0.03715	0.2	0.10837
combined_tox21-pr-bla-antagonist-p1_400	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	325,122,52,25,14,11,6,1,1,1	1778,952,513,295,166,146,78,11,17,20	922	231	2.88882	0.41525	4.94713	0.73994	0.03083	0.64735	0.02453	0.45283	0.05511	3.27989	0.61352	5.33273	0.57935	0.07888	0.54064	0.03708	0.19355	0.09524
combined_tox21-pr-bla-antagonist-p1_500	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	500	66,16,5,1,1,1	437,154,57,19,20,20	922	231	1.90399	0.45449	2.89899	0.66138	0.03149	0.60843	0.02418	0.36431	0.05605	2.06416	0.51809	3.09213	0.55117	0.06582	0.53791	0.03899	0.19048	0.1062
combined_tox21-pr-bla-antagonist-p1_500	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	500	79,24,11,3,7,7,5,1,1,1	506,215,119,39,73,76,58,12,18,20	922	231	2.97114	0.47175	4.99878	0.61232	0.03047	0.56552	0.01922	0.23894	0.05862	3.17557	0.55192	5.2473	0.54292	0.06031	0.48856	0.01784	0.03509	0.03226
combined_tox21-pr-bla-antagonist-p1_500	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	500	88,36,12,9,2,1	393,253,109,103,30,20	922	231	1.93885	0.45481	2.96808	0.64827	0.03364	0.60239	0.02295	0.34538	0.05786	1.96334	0.46798	2.99074	0.60622	0.08053	0.61629	0.04982	0.38235	0.11624
combined_tox21-pr-bla-antagonist-p1_500	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	500	127,55,25,13,4,2,1	647,417,245,152,48,33,20	922	231	2.14566	0.42499	3.44134	0.67875	0.02965	0.65187	0.02383	0.46269	0.05233	2.33812	0.52979	3.61665	0.64794	0.05774	0.54611	0.03636	0.2	0.1093
combined_tox21-pr-bla-antagonist-p1_500	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	500	145,40,16,4,8,8,5,1,1,1	913,359,173,57,91,95,58,12,18,20	922	231	2.93701	0.4433	4.98742	0.67873	0.0328	0.57648	0.02069	0.2735	0.05714	3.19459	0.56922	5.25075	0.56261	0.06955	0.48583	0.01859	0.03448	0.03226
combined_tox21-pr-bla-antagonist-p1_500	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	500	154,52,17,10,3,2	805,400,163,121,49,39	922	231	1.91931	0.434	2.97062	0.68826	0.03414	0.64502	0.02652	0.44604	0.05808	2.00937	0.49091	3.03693	0.60747	0.07399	0.54286	0.04153	0.21212	0.10507
combined_tox21-pr-bla-antagonist-p1_500	rt_23_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	500	191,70,30,14,5,3,1	1035,549,297,169,66,51,20	922	231	2.16107	0.42787	3.46641	0.71583	0.03014	0.63117	0.02366	0.41569	0.05666	2.33954	0.53801	3.60305	0.59164	0.06514	0.54337	0.03748	0.19672	0.11408
combined_tox21-pr-bla-antagonist-p1_500	rt_24_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	500	167,60,23,12,9,8,5,1,1,1	896,466,228,140,102,96,58,12,18,20	922	231	2.96345	0.4621	5.00269	0.67391	0.03259	0.56607	0.01939	0.24348	0.05698	3.14079	0.52974	5.2221	0.61288	0.07369	0.49898	0.02382	0.06897	0.06061
combined_tox21-pr-bla-antagonist-p1_500	rt_25_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	500	201,77,35,16,11,9,6,1,1,1	1112,617,348,191,120,109,78,11,17,20	922	231	2.94521	0.44533	4.99977	0.66986	0.03081	0.61747	0.02386	0.38247	0.05871	3.14609	0.5454	5.20137	0.53882	0.07212	0.53569	0.03574	0.16949	0.09962
combined_tox21-pr-bla-antagonist-p1_500	rt_26_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	500	214,91,37,22,6,3,1	1023,665,351,249,76,52,20	922	231	2.14787	0.41845	3.45883	0.74275	0.03002	0.63556	0.02419	0.42586	0.05655	2.26015	0.47972	3.56086	0.61914	0.0788	0.55652	0.0405	0.22951	0.10874
combined_tox21-pr-bla-antagonist-p1_500	rt_31_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	500	233,76,28,13,10,9,5,1,1,1	1303,610,282,158,120,115,58,12,18,20	922	231	2.94265	0.439	5.0073	0.69215	0.03383	0.62322	0.02387	0.39689	0.05747	3.15376	0.55146	5.2046	0.59438	0.06943	0.52749	0.03626	0.16129	0.09492
combined_tox21-pr-bla-antagonist-p1_500	rt_32_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	500	265,92,40,17,12,10,6,1,1,1	1500,749,400,208,138,127,78,11,17,20	922	231	2.89402	0.42075	4.94654	0.70591	0.03326	0.65063	0.02474	0.46038	0.05583	3.26579	0.61503	5.30152	0.57058	0.07166	0.52203	0.03593	0.15625	0.09419
combined_tox21-pr-bla-antagonist-p1_500	rt_33_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	500	278,106,42,23,7,4,1	1411,797,403,266,94,70,20	922	231	2.13375	0.41358	3.44034	0.74447	0.03088	0.62788	0.02455	0.40784	0.05988	2.29724	0.50334	3.58782	0.62967	0.07653	0.56967	0.04379	0.2623	0.12171
combined_tox21-pr-bla-antagonist-p1_500	rt_34_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	500	288,113,47,25,13,10,6,1,1,1	1488,865,454,288,148,128,78,11,17,20	922	231	2.95416	0.44562	5.01708	0.70884	0.03171	0.58251	0.02104	0.28696	0.06047	3.179	0.55491	5.24819	0.60724	0.0719	0.49898	0.02433	0.06897	0.0625
combined_tox21-pr-bla-antagonist-p1_500	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	500	352,128,52,26,14,11,6,1,1,1	1876,997,506,305,166,146,78,11,17,20	922	231	2.91335	0.42255	4.98161	0.73441	0.0315	0.62541	0.023	0.40161	0.05717	3.14624	0.5384	5.21568	0.59079	0.07527	0.53842	0.03521	0.17241	0.10217
combined_tox21-pxr-p1_100	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	100	26,9,2,1,1,1,1	148,82,25,15,19,20,20	945	237	2.73688	0.59208	4.28961	0.59194	0.02443	0.55594	0.01371	0.20904	0.04353	2.90572	0.66816	4.47512	0.51803	0.05341	0.55063	0.03146	0.21505	0.09118
combined_tox21-pxr-p1_100	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	100	49,18,9,8,7,5,1,1,1	335,176,103,90,76,58,12,18,20	945	237	3.45843	0.6165	5.68387	0.56999	0.02264	0.5368	0.01223	0.15517	0.03976	3.48032	0.62375	5.71313	0.57751	0.05112	0.52848	0.02736	0.15385	0.07839
combined_tox21-pxr-p1_100	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	5	100	22,15,7,1,1	112,126,88,14,20	945	237	2.21732	0.62924	3.17615	0.5575	0.02066	0.50319	0.00267	0.0127	0.01058	2.22253	0.63073	3.18361	0.61621	0.04453	0.5	0	0	0
combined_tox21-pxr-p1_100	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	100	59,33,19,9,2,1,1	354,269,195,110,28,15,20	945	237	2.82735	0.61292	4.42887	0.57161	0.02377	0.55366	0.01635	0.22933	0.04494	2.82762	0.61031	4.43462	0.5721	0.05286	0.55696	0.03138	0.23404	0.09175
combined_tox21-pxr-p1_100	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	100	75,27,11,9,8,6,2,1,1	473,253,126,104,94,76,31,18,20	945	237	3.45168	0.61289	5.67757	0.56264	0.02602	0.54397	0.01259	0.17241	0.04069	3.45995	0.61487	5.69016	0.60103	0.05316	0.54114	0.02859	0.17778	0.08881
combined_tox21-pxr-p1_100	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	100	48,24,9,2,2,1,1	251,203,111,28,38,19,19	945	237	2.78354	0.60166	4.36377	0.57969	0.02535	0.55757	0.01447	0.22161	0.04436	2.81071	0.61294	4.39553	0.61044	0.05791	0.5443	0.03025	0.19565	0.08436
combined_tox21-pxr-p1_100	rt_23_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	100	83,41,21,10,3,2,2	478,336,217,124,45,33,38	945	237	2.80012	0.60096	4.39831	0.59732	0.0254	0.57044	0.01719	0.27907	0.04555	2.82315	0.61272	4.42085	0.57202	0.05869	0.56013	0.03596	0.26263	0.09396
combined_tox21-pxr-p1_100	rt_24_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	100	71,33,16,9,8,5,1,1,1	447,300,189,104,96,58,12,18,20	945	237	3.4534	0.61379	5.67922	0.55971	0.0238	0.53119	0.0113	0.12941	0.03814	3.46409	0.61643	5.69534	0.6412	0.04984	0.51899	0.02306	0.11364	0.06885
combined_tox21-pxr-p1_100	rt_25_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	100	107,50,28,17,9,6,2,1,1	671,428,297,199,104,73,31,17,20	945	237	3.47012	0.61952	5.70121	0.56541	0.02492	0.52557	0.01011	0.10241	0.03655	3.48599	0.62274	5.7265	0.60002	0.05127	0.52532	0.01689	0.09639	0.06119
combined_tox21-pxr-p1_100	rt_26_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	100	80,48,26,10,3,1,1	454,391,280,123,47,15,20	945	237	2.8229	0.61234	4.42113	0.57353	0.02452	0.54561	0.0139	0.18994	0.04273	2.83083	0.61429	4.43308	0.58825	0.05712	0.5443	0.03106	0.19565	0.08553
combined_tox21-pxr-p1_100	rt_31_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	100	97,42,18,10,9,6,2,1,1	585,377,212,118,114,76,31,18,20	945	237	3.45712	0.61528	5.68368	0.57351	0.0253	0.53679	0.01208	0.15072	0.03936	3.47998	0.62439	5.71117	0.61288	0.05844	0.53481	0.02603	0.1573	0.07893
combined_tox21-pxr-p1_100	rt_32_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	100	131,58,30,18,10,7,3,1,1	795,495,319,213,121,91,49,17,20	945	237	3.44348	0.61011	5.66673	0.58103	0.02726	0.54161	0.01299	0.17514	0.04013	3.4607	0.61587	5.68966	0.59197	0.05653	0.54114	0.03144	0.19355	0.08708
combined_tox21-pxr-p1_100	rt_33_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	100	104,56,28,11,4,2,2	578,458,302,137,64,33,38	945	237	2.80285	0.60056	4.40458	0.59192	0.02639	0.57202	0.01683	0.28052	0.04621	2.83191	0.61735	4.42912	0.58316	0.05658	0.56329	0.03444	0.26531	0.09545
combined_tox21-pxr-p1_100	rt_34_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	100	128,65,35,18,10,6,2,1,1	771,550,382,212,123,73,31,17,20	945	237	3.4543	0.61259	5.68343	0.60117	0.02407	0.53356	0.01137	0.13056	0.03861	3.47092	0.61613	5.70957	0.59994	0.05677	0.52848	0.02165	0.11765	0.07091
combined_tox21-pxr-p1_100	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	100	152,73,37,19,11,7,3,1,1	895,617,404,226,140,91,49,17,20	945	237	3.41856	0.59801	5.6411	0.59654	0.02546	0.556	0.01454	0.22404	0.04261	3.4489	0.61082	5.67616	0.59053	0.05895	0.53797	0.03265	0.20619	0.08961
combined_tox21-pxr-p1_200	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	200	45,14,4,1,1,1,1	264,131,47,15,19,20,20	945	237	2.72609	0.58627	4.27964	0.60658	0.02626	0.59763	0.01952	0.3561	0.0469	2.7638	0.60214	4.32331	0.61989	0.05572	0.59177	0.04069	0.36364	0.08936
combined_tox21-pxr-p1_200	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	200	71,23,11,3,7,7,5,1,1,1	480,213,120,39,73,76,58,12,18,20	945	237	3.71428	0.59061	6.24734	0.61544	0.02481	0.56808	0.01717	0.2799	0.04415	3.74701	0.60205	6.28992	0.5957	0.0565	0.57911	0.03612	0.31373	0.09066
combined_tox21-pxr-p1_200	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	200	41,22,10,4,1,1	189,177,110,51,17,20	945	237	2.50751	0.61666	3.7817	0.5671	0.02191	0.54727	0.01464	0.21024	0.04275	2.50076	0.61216	3.77721	0.63067	0.04855	0.55063	0.02887	0.21505	0.08545
combined_tox21-pxr-p1_200	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	200	101,48,23,12,5,2,1,1,1,1,1	551,365,224,124,52,23,10,14,17,18,20	945	237	4.09528	0.61507	6.96042	0.59293	0.0253	0.53998	0.01292	0.16138	0.04242	4.10439	0.61544	6.9779	0.61745	0.05485	0.53797	0.02331	0.14118	0.08145
combined_tox21-pxr-p1_200	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	200	116,37,15,4,8,8,6,1,1,1	726,336,164,53,91,94,77,12,18,20	945	237	3.69826	0.58017	6.2362	0.62092	0.02679	0.58965	0.01875	0.33824	0.04614	3.75263	0.60289	6.29947	0.6221	0.06062	0.57595	0.03939	0.33028	0.08968
combined_tox21-pxr-p1_200	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	200	86,36,14,5,2,2,1	438,302,154,65,35,39,19	945	237	2.67124	0.54338	4.25572	0.67915	0.02539	0.61439	0.01999	0.39618	0.04692	2.86059	0.64622	4.42873	0.62214	0.05877	0.61392	0.04133	0.41071	0.08873
combined_tox21-pxr-p1_200	rt_23_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	200	144,61,27,13,6,3,2,1,1,1,1	782,476,266,138,69,41,28,14,17,18,20	945	237	4.05577	0.59523	6.92107	0.61592	0.02786	0.57047	0.01743	0.28499	0.04606	4.06808	0.59648	6.9432	0.6545	0.05569	0.55696	0.03851	0.27184	0.09171
combined_tox21-pxr-p1_200	rt_24_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	200	112,45,21,7,8,8,5,1,1,1	667,388,228,90,89,96,58,12,18,20	945	237	3.72218	0.59061	6.26315	0.62616	0.02485	0.57118	0.01633	0.27056	0.04562	3.75512	0.60336	6.30351	0.64325	0.05596	0.56962	0.03373	0.28283	0.08802
combined_tox21-pxr-p1_200	rt_25_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	200	167,69,33,15,12,9,6,2,2,2,1	991,562,329,163,124,99,68,25,34,38,20	945	237	4.06041	0.59701	6.92681	0.5991	0.02543	0.55841	0.01492	0.23306	0.04258	4.07325	0.60023	6.94604	0.6084	0.05772	0.55696	0.03357	0.23404	0.09572
combined_tox21-pxr-p1_200	rt_26_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	200	141,70,33,16,6,3,1,1,1,1,1	726,537,330,173,68,42,10,14,17,18,20	945	237	4.09577	0.61384	6.96385	0.59532	0.02648	0.53117	0.01117	0.12463	0.0383	4.10217	0.61286	6.97863	0.67597	0.05234	0.52532	0.01673	0.09639	0.06057
combined_tox21-pxr-p1_200	rt_31_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	200	157,59,25,8,9,9,6,1,1,1	913,511,272,104,107,114,77,12,18,20	945	237	3.71396	0.58417	6.25958	0.62921	0.02725	0.59051	0.01971	0.34845	0.04513	3.73791	0.58835	6.29912	0.64745	0.05878	0.58544	0.03958	0.34862	0.09231
